Seconds,Stream,E4_Seconds,Value
1904-01-01 00:37:40.362602078,E4_Ibi,2024-06-28 15:22:30.047810078,0.4843976
1904-01-01 00:37:53.003811918,E4_Ibi,2024-06-28 15:22:42.689019918,0.5156488
1904-01-01 00:38:47.146941982,E4_Ibi,2024-06-28 15:23:36.832149982,0.5000231
1904-01-01 00:38:54.319151961,E4_Ibi,2024-06-28 15:23:44.004359961,0.343766
1904-01-01 00:40:16.057312094,E4_Ibi,2024-06-28 15:25:05.742520094,0.5156488
1904-01-01 00:41:04.293922030,E4_Ibi,2024-06-28 15:25:53.979130030,0.562526
1904-01-01 00:41:04.700192057,E4_Ibi,2024-06-28 15:25:54.385400057,0.4062688
1904-01-01 00:42:43.986032091,E4_Ibi,2024-06-28 15:27:33.671240091,0.5469003
1904-01-01 00:45:31.587551914,E4_Ibi,2024-06-28 15:30:21.272759914,0.562526
1904-01-01 00:45:32.243831955,E4_Ibi,2024-06-28 15:30:21.929039955,0.6562803
