Seconds,Stream,E4_Seconds,Value
1904-01-01 00:14:46.570866086,E4_Ibi,2024-06-27 08:06:17.209860086,0.7187833
1904-01-01 00:14:47.399025896,E4_Ibi,2024-06-27 08:06:18.038019896,0.8281634
1904-01-01 00:22:18.669925907,E4_Ibi,2024-06-27 08:13:49.308919907,0.3750174
1904-01-01 00:23:51.314846017,E4_Ibi,2024-06-27 08:15:21.953840017,0.6094031
1904-01-01 00:23:51.971126058,E4_Ibi,2024-06-27 08:15:22.610120058,0.6562805
1904-01-01 00:23:52.533646085,E4_Ibi,2024-06-27 08:15:23.172640085,0.562526
1904-01-01 00:31:36.117615917,E4_Ibi,2024-06-27 08:23:06.756609917,0.5156488
1904-01-01 00:34:09.702856042,E4_Ibi,2024-06-27 08:25:40.341850042,0.3750172
1904-01-01 00:34:15.406245925,E4_Ibi,2024-06-27 08:25:46.045239925,0.562526
1904-01-01 00:34:30.516325929,E4_Ibi,2024-06-27 08:26:01.155319929,0.3125143
1904-01-01 00:36:05.567595937,E4_Ibi,2024-06-27 08:27:36.206589937,0.6094031
1904-01-01 00:38:11.198415973,E4_Ibi,2024-06-27 08:29:41.837409973,0.3750174
1904-01-01 00:38:11.589055994,E4_Ibi,2024-06-27 08:29:42.228049994,0.3906431
1904-01-01 00:38:20.558226087,E4_Ibi,2024-06-27 08:29:51.197220087,0.3750174
1904-01-01 00:38:20.933246114,E4_Ibi,2024-06-27 08:29:51.572240114,0.3750174
1904-01-01 00:38:21.292635896,E4_Ibi,2024-06-27 08:29:51.931629896,0.3593917
1904-01-01 00:38:57.934956052,E4_Ibi,2024-06-27 08:30:28.573950052,0.453146
1904-01-01 00:38:58.278726079,E4_Ibi,2024-06-27 08:30:28.917720079,0.343766
1904-01-01 00:38:58.653736093,E4_Ibi,2024-06-27 08:30:29.292730093,0.3750174
